datetime,CallLTP,Strikes,expiry_date,100sma,26sma,signal
2019-01-03 11:15:00,231.3,10700.0,2019-01-31,279.16200000000003,254.1903846153846,0
2019-01-03 11:20:00,237.0,10700.0,2019-01-31,278.057,253.2903846153846,0
2019-01-03 11:25:00,236.15,10700.0,2019-01-31,277.3205,252.45192307692307,0
2019-01-03 11:30:00,239.0,10700.0,2019-01-31,276.5725,252.09807692307692,0
2019-01-03 11:35:00,232.05,10700.0,2019-01-31,275.8305,251.77307692307693,0
2019-01-03 11:40:00,229.05,10700.0,2019-01-31,275.19550000000004,251.07115384615383,0
2019-01-03 11:45:00,223.5,10700.0,2019-01-31,274.5475,249.96923076923076,0
2019-01-03 11:50:00,229.2,10700.0,2019-01-31,273.87899999999996,248.93846153846155,0
2019-01-03 11:55:00,229.0,10700.0,2019-01-31,273.131,247.26730769230772,0
2019-01-03 12:00:00,231.35,10700.0,2019-01-31,272.3715,246.12307692307692,0
2019-01-03 12:05:00,231.0,10700.0,2019-01-31,271.571,245.12115384615385,0
2019-01-03 12:10:00,230.55,10700.0,2019-01-31,270.7735,243.84615384615384,0
2019-01-03 12:15:00,224.85,10700.0,2019-01-31,269.93449999999996,242.51153846153846,0
2019-01-03 12:20:00,228.65,10700.0,2019-01-31,269.118,241.15192307692308,0
2019-01-03 12:25:00,217.9,10700.0,2019-01-31,268.041,239.2634615384615,0
2019-01-03 12:30:00,224.7,10700.0,2019-01-31,267.07849999999996,237.27115384615385,0
2019-01-03 12:35:00,230.85,10700.0,2019-01-31,266.157,235.74807692307692,0
2019-01-03 12:40:00,227.0,10700.0,2019-01-31,265.217,234.10576923076923,0
2019-01-03 12:45:00,225.6,10700.0,2019-01-31,264.3255,233.05769230769232,0
2019-01-03 12:50:00,222.25,10700.0,2019-01-31,263.355,232.19615384615386,0
2019-01-03 12:55:00,221.7,10700.0,2019-01-31,262.3245,231.41538461538462,0
2019-01-03 13:00:00,223.8,10700.0,2019-01-31,261.3415,230.8096153846154,0
2019-01-03 13:05:00,226.7,10700.0,2019-01-31,260.3605,230.16923076923075,0
2019-01-03 13:10:00,234.95,10700.0,2019-01-31,259.481,229.87115384615385,0
2019-01-03 13:15:00,229.3,10700.0,2019-01-31,258.57,229.19615384615386,0
2019-01-03 13:20:00,237.0,10700.0,2019-01-31,257.74,229.0153846153846,0
2019-01-03 13:25:00,227.6,10700.0,2019-01-31,256.805,228.87307692307695,0
2019-01-03 13:30:00,222.55,10700.0,2019-01-31,255.81050000000002,228.31730769230768,0
2019-01-03 13:35:00,226.0,10700.0,2019-01-31,254.84350000000003,227.92692307692306,0
2019-01-03 13:40:00,218.15,10700.0,2019-01-31,253.82049999999998,227.125,0
2019-01-03 13:45:00,213.0,10700.0,2019-01-31,252.715,226.3923076923077,0
2019-01-03 13:50:00,210.4,10700.0,2019-01-31,251.61350000000002,225.675,0
2019-01-03 13:55:00,211.05,10700.0,2019-01-31,250.5675,225.19615384615386,0
2019-01-03 14:00:00,219.15,10700.0,2019-01-31,249.609,224.80961538461537,0
2019-01-03 14:05:00,214.5,10700.0,2019-01-31,248.5865,224.25192307692305,0
2019-01-03 14:10:00,207.8,10700.0,2019-01-31,247.5725,223.34615384615384,0
2019-01-03 14:15:00,206.4,10700.0,2019-01-31,246.49649999999997,222.40000000000003,0
2019-01-03 14:20:00,208.5,10700.0,2019-01-31,245.44699999999997,221.5519230769231,0
2019-01-03 14:25:00,194.85,10700.0,2019-01-31,244.30450000000002,220.3980769230769,0
2019-01-03 14:30:00,201.1,10700.0,2019-01-31,243.3305,219.33846153846156,0
2019-01-03 14:35:00,204.4,10700.0,2019-01-31,242.5215,218.81923076923078,0
2019-01-03 14:40:00,200.9,10700.0,2019-01-31,241.66549999999998,217.90384615384616,0
2019-01-03 14:45:00,199.1,10700.0,2019-01-31,240.78150000000002,216.68269230769232,0
2019-01-03 14:50:00,205.05,10700.0,2019-01-31,240.247,215.83846153846156,0
2019-01-03 14:55:00,199.75,10700.0,2019-01-31,239.5825,214.84423076923076,0
2019-01-03 15:00:00,199.4,10700.0,2019-01-31,238.90600000000003,213.96538461538464,0
2019-01-03 15:05:00,200.0,10700.0,2019-01-31,238.20100000000002,213.1307692307692,0
2019-01-03 15:10:00,195.5,10700.0,2019-01-31,237.46200000000002,212.0423076923077,0
2019-01-03 15:15:00,193.25,10700.0,2019-01-31,236.70550000000003,210.7557692307692,0
2019-01-03 15:20:00,194.4,10700.0,2019-01-31,235.976,209.19615384615386,0
2019-01-03 15:25:00,197.65,10700.0,2019-01-31,235.25650000000002,207.97884615384615,0
2019-01-03 15:30:00,196.8,10700.0,2019-01-31,234.6035,206.43269230769232,0
2019-01-04 09:20:00,219.8,10700.0,2019-01-31,234.167,206.1326923076923,0
2019-01-04 09:25:00,212.5,10700.0,2019-01-31,233.89950000000002,205.74615384615387,0
2019-01-04 09:30:00,210.55,10700.0,2019-01-31,233.543,205.1519230769231,0
2019-01-04 09:35:00,208.45,10700.0,2019-01-31,233.2795,204.77884615384616,0
2019-01-04 09:40:00,203.15,10700.0,2019-01-31,232.93650000000002,204.39999999999998,0
2019-01-04 09:45:00,187.25,10700.0,2019-01-31,232.4055,203.5096153846154,0
2019-01-04 09:50:00,186.9,10700.0,2019-01-31,231.8875,202.58076923076925,0
2019-01-04 09:55:00,199.45,10700.0,2019-01-31,231.575,201.82307692307694,0
2019-01-04 10:00:00,188.55,10700.0,2019-01-31,231.088,200.82500000000002,0
2019-01-04 10:05:00,187.75,10700.0,2019-01-31,230.54,200.05384615384617,0
2019-01-04 10:10:00,186.65,10700.0,2019-01-31,229.9865,199.29423076923075,0
2019-01-04 10:15:00,187.8,10700.0,2019-01-31,229.52450000000002,198.49807692307692,0
2019-01-04 10:20:00,183.0,10700.0,2019-01-31,228.92399999999998,198.0423076923077,0
2019-01-04 10:25:00,182.65,10700.0,2019-01-31,228.2015,197.3326923076923,0
2019-01-04 10:30:00,180.6,10700.0,2019-01-31,227.39849999999998,196.4173076923077,0
2019-01-04 10:35:00,182.7,10700.0,2019-01-31,226.58,195.71730769230768,0
2019-01-04 10:40:00,185.1,10700.0,2019-01-31,225.8675,195.17884615384617,0
2019-01-04 10:45:00,179.35,10700.0,2019-01-31,224.955,194.1903846153846,0
2019-01-04 10:50:00,175.2,10700.0,2019-01-31,224.0345,193.24615384615387,0
2019-01-04 10:55:00,182.5,10700.0,2019-01-31,223.17950000000002,192.59615384615384,0
2019-01-04 11:00:00,195.5,10700.0,2019-01-31,222.5075,192.42307692307693,0
2019-01-04 11:05:00,203.8,10700.0,2019-01-31,221.942,192.74230769230766,0
2019-01-04 11:10:00,208.95,10700.0,2019-01-31,221.3745,193.34615384615384,0
2019-01-04 11:15:00,204.3,10700.0,2019-01-31,220.81350000000003,193.72692307692307,0
2019-01-04 11:20:00,201.75,10700.0,2019-01-31,220.25150000000002,193.8846153846154,0
2019-01-04 11:25:00,202.0,10700.0,2019-01-31,219.7895,194.08461538461538,0
2019-01-04 11:30:00,207.0,10700.0,2019-01-31,219.4545,193.59230769230768,0
2019-01-04 11:35:00,208.9,10700.0,2019-01-31,219.07049999999998,193.45384615384617,0
2019-01-04 11:40:00,210.0,10700.0,2019-01-31,218.64899999999997,193.43269230769232,0
2019-01-04 11:45:00,210.0,10700.0,2019-01-31,218.18899999999996,193.4923076923077,0
2019-01-04 11:50:00,206.0,10700.0,2019-01-31,217.52449999999996,193.6019230769231,0
2019-01-04 11:55:00,207.0,10700.0,2019-01-31,216.9835,194.3615384615385,0
2019-01-04 12:00:00,207.9,10700.0,2019-01-31,216.49200000000002,195.16923076923075,0
2019-01-04 12:05:00,203.95,10700.0,2019-01-31,215.8945,195.34230769230768,0
2019-01-04 12:10:00,212.0,10700.0,2019-01-31,215.419,196.24423076923074,0
2019-01-04 12:15:00,209.45,10700.0,2019-01-31,214.87350000000004,197.07884615384617,0
2019-01-04 12:20:00,206.0,10700.0,2019-01-31,214.26350000000002,197.82307692307694,0
2019-01-04 12:25:00,209.0,10700.0,2019-01-31,213.5885,198.63846153846154,0
2019-01-04 12:30:00,218.3,10700.0,2019-01-31,213.067,199.99615384615385,0
2019-01-04 12:35:00,222.55,10700.0,2019-01-31,212.5955,201.53076923076924,0
2019-01-04 12:40:00,221.0,10700.0,2019-01-31,212.27700000000002,203.08461538461538,0
2019-01-04 12:45:00,226.55,10700.0,2019-01-31,212.09599999999998,204.77115384615385,0
2019-01-04 12:50:00,228.55,10700.0,2019-01-31,211.96149999999997,206.44230769230768,0
2019-01-04 12:55:00,226.55,10700.0,2019-01-31,211.8315,208.25769230769234,0
2019-01-04 13:00:00,223.0,10700.0,2019-01-31,211.62800000000004,210.09615384615384,0
2019-01-04 13:05:00,224.5,10700.0,2019-01-31,211.44600000000003,211.71153846153845,0
