Date,Ticker,Open,High,Low,Close,Tick Volume,Volume
2021-10-01 14:39:00,NIFTY,17515.3,17517.7,17514.4,17516.3,1,0
2021-10-01 14:40:00,NIFTY,17516.5,17526.0,17515.4,17523.3,1,0
2021-10-01 14:41:00,NIFTY,17524.0,17524.0,17517.3,17518.5,1,0
2021-10-01 14:42:00,NIFTY,17518.2,17518.2,17514.3,17515.7,1,0
2021-10-01 14:43:00,NIFTY,17515.7,17516.0,17510.3,17510.6,1,0
2021-10-01 14:44:00,NIFTY,17512.1,17518.2,17510.5,17516.0,1,0
2021-10-01 14:45:00,NIFTY,17515.8,17520.5,17515.0,17517.5,1,0
2021-10-01 14:46:00,NIFTY,17517.3,17521.4,17516.5,17520.0,1,0
2021-10-01 14:47:00,NIFTY,17520.5,17520.5,17517.4,17519.9,1,0
2021-10-01 14:48:00,NIFTY,17520.3,17520.3,17511.7,17513.8,1,0
2021-10-01 14:49:00,NIFTY,17513.4,17513.4,17508.4,17508.4,1,0
2021-10-01 14:50:00,NIFTY,17508.7,17511.0,17506.0,17510.5,1,0
2021-10-01 14:51:00,NIFTY,17511.0,17517.0,17510.1,17517.0,1,0
2021-10-01 14:52:00,NIFTY,17515.8,17516.0,17512.8,17513.5,1,0
2021-10-01 14:53:00,NIFTY,17513.5,17514.0,17512.1,17512.5,1,0
2021-10-01 14:54:00,NIFTY,17512.3,17516.3,17511.3,17515.5,1,0
2021-10-01 14:55:00,NIFTY,17515.4,17519.8,17514.8,17517.9,1,0
2021-10-01 14:56:00,NIFTY,17518.7,17522.8,17514.4,17522.7,1,0
2021-10-01 14:57:00,NIFTY,17522.7,17525.3,17520.3,17523.8,1,0
2021-10-01 14:58:00,NIFTY,17524.8,17527.3,17524.5,17525.8,1,0
2021-10-01 14:59:00,NIFTY,17526.3,17526.3,17521.7,17524.0,1,0
2021-10-01 15:00:00,NIFTY,17524.0,17544.1,17524.0,17541.8,1,0
2021-10-01 15:01:00,NIFTY,17542.2,17550.5,17542.0,17550.0,1,0
2021-10-01 15:02:00,NIFTY,17550.3,17553.5,17549.6,17552.3,1,0
2021-10-01 15:03:00,NIFTY,17552.2,17553.3,17548.3,17550.2,1,0
2021-10-01 15:04:00,NIFTY,17549.7,17555.3,17549.7,17554.0,1,0
2021-10-01 15:05:00,NIFTY,17553.8,17557.0,17551.0,17551.0,1,0
2021-10-01 15:06:00,NIFTY,17550.0,17552.0,17546.2,17550.6,1,0
2021-10-01 15:07:00,NIFTY,17551.2,17552.8,17548.8,17549.8,1,0
2021-10-01 15:08:00,NIFTY,17549.5,17550.3,17546.8,17547.2,1,0
2021-10-01 15:09:00,NIFTY,17547.4,17548.2,17542.4,17548.2,1,0
2021-10-01 15:10:00,NIFTY,17548.0,17549.0,17541.7,17542.2,1,0
2021-10-01 15:11:00,NIFTY,17542.3,17542.7,17529.9,17529.9,1,0
2021-10-01 15:12:00,NIFTY,17530.2,17536.1,17530.2,17533.5,1,0
2021-10-01 15:13:00,NIFTY,17533.3,17537.2,17532.3,17532.3,1,0
2021-10-01 15:14:00,NIFTY,17533.0,17533.0,17527.0,17530.2,1,0
2021-10-01 15:15:00,NIFTY,17532.3,17533.2,17528.0,17529.7,1,0
2021-10-01 15:16:00,NIFTY,17529.6,17531.6,17525.5,17525.5,1,0
2021-10-01 15:17:00,NIFTY,17524.8,17525.7,17517.7,17517.7,1,0
2021-10-01 15:18:00,NIFTY,17517.8,17520.0,17517.1,17518.9,1,0
2021-10-01 15:19:00,NIFTY,17519.5,17520.3,17518.1,17518.5,1,0
2021-10-01 15:20:00,NIFTY,17519.0,17523.9,17517.6,17521.3,1,0
2021-10-01 15:21:00,NIFTY,17522.3,17527.9,17516.3,17522.3,1,0
2021-10-01 15:22:00,NIFTY,17522.5,17522.8,17520.5,17522.3,1,0
2021-10-01 15:23:00,NIFTY,17522.3,17526.0,17522.3,17524.8,1,0
2021-10-01 15:24:00,NIFTY,17524.8,17526.1,17522.5,17522.9,1,0
2021-10-01 15:25:00,NIFTY,17522.9,17523.0,17519.3,17521.0,1,0
2021-10-01 15:26:00,NIFTY,17521.0,17525.3,17521.0,17523.5,1,0
2021-10-01 15:27:00,NIFTY,17523.3,17527.2,17523.3,17525.9,1,0
2021-10-01 15:28:00,NIFTY,17526.1,17528.0,17523.8,17525.3,1,0
2021-10-01 15:29:00,NIFTY,17527.7,17529.6,17524.8,17526.3,1,0
2021-10-01 15:30:00,NIFTY,17528.0,17528.0,17528.0,17528.0,1,0
